ProductID,Clothes Type,Price,Selled Quantity,Overall Rating,sentiment_appearance,sentiment_delivery,sentiment_fabric_quality,sentiment_others,sentiment_packaging,sentiment_price,sentiment_service,sentiment_size_fit,text
80,Women's Shirt,92000,502,4.7,,,positive,,,,,,"áo vải cotton 100% sờ mát tay thích ghê, giặt thì ra màu nhẹ xíu nhưng không sao cả, giá này thì ok lắm rồi, nhiêu nơi bán còn đắt hơn"
80,Women's Shirt,92000,502,4.7,,,,,,,positive,,"mỗi lần cần mua áo thun là nhớ đến shop ngay, ấn tượng shop nhiệt tình chu đáo"
80,Women's Shirt,92000,502,4.7,positive,,positive,,,,,,"Áo rất đẹp nhé cả nhà. Vải cotton nên mặc rất mát, bạn nào thích có eo thì chọn áo này, mình mua cả có eo và form suông của Goking luôn."
80,Women's Shirt,92000,502,4.7,,,positive,,,,,,"Áo thấm mồ hôi cực tốt và cũng mau khô nữa, mặc đi tập đi chơi rất thích."
80,Women's Shirt,92000,502,4.7,positive,,,,,,,,"áo đẹp, mua làm áo cặp rất ok, đã mua 2 màu xanh, đỏ làm áo cặp, thanks shop,"
80,Women's Shirt,92000,502,4.7,positive,,positive,,,,,,"Áo thun form đẹp, vải rất chất, đúng màu. Nên mua"
80,Women's Shirt,92000,502,4.7,positive,,,,positive,,,,"tui ưng cái dễ sợ luôn, shop làm màu chuẩn đẹp, chất vải thì mặc thích rồi mua cũng vài lần của shop, đóng gói kỹ"
80,Women's Shirt,92000,502,4.7,,,,,,,positive,,Dịch vụ bên shop rất tốt. nhân viên chu đáo tư vấn tận tình
80,Women's Shirt,92000,502,4.7,,,positive,,,,,,"Áo thun nữ Goking mặc rất mát, đúng chất 100% cotton có khác. Thích nhất là bao bì Nhật Bản rất nghệ thuật, làm quà tặng OK."
80,Women's Shirt,92000,502,4.7,positive,positive,positive,,,,,,"màu trắng rất đẹp, vải mịn mát, giao hàng vui vẻ. 6 sao"
80,Women's Shirt,92000,502,4.7,,positive,,,,,,,"Shop giao hàng nhanh, sử dung rất hài lòng"
80,Women's Shirt,92000,502,4.7,positive,,,,,positive,,,"mua lúc sale nên giá rẻ, biết đẹp mua mấy cái rồi"
80,Women's Shirt,92000,502,4.7,positive,,positive,,,,,,"Aó mặc rất mát, rất dễ chịu với da, phối chân váy hay quần jean đều đẹp, nói chung áo đơn giản mà đẹp"
80,Women's Shirt,92000,502,4.7,,,positive,,,,,,"Mình rất yên tâm khi mua áo thun của thương hiệu nổi tiếng Goking . Vải mềm đẹp mặc mát, thấm hút mồ hôi, rất OK."
80,Women's Shirt,92000,502,4.7,,,,,,,,positive,"form ôm đẹp, size vừa vặn, rất thích shop ơi"
80,Women's Shirt,92000,502,4.7,positive,,,,,,,,"áo đẹp, mua cả cái trơn và cái in hình bên shop."
80,Women's Shirt,92000,502,4.7,,,,,,,positive,,"đặt hôm trước hôm sau có hàng, shop trả lời nhanh thân thiện, rất có thiện cảm với shop bạn"
80,Women's Shirt,92000,502,4.7,,,positive,,,,,,"vải đẹp xuất sắc, mặc mát đẹp"
80,Women's Shirt,92000,502,4.7,,,positive,,,,,,vai rat mát. thấm hút mồ hôi. đã mua 5 cái rồi
80,Women's Shirt,92000,502,4.7,positive,,positive,,,,,,"Áo mặc mát, giặt ra màu rất nhẹ, chấp nhận được. Sẽ ủng hộ shop thêm màu trắng, đen và vàng."
80,Women's Shirt,92000,502,4.7,,,positive,,,,,,"Mình toàn chọn vải cotton để mặc, mẫu áo này rất ok, mặc thoáng mát dễ chịu"
80,Women's Shirt,92000,502,4.7,,,,,positive,,,,"Thích nhất bao bì Nhật Bản rất đẹp và nghệ thuật. Chất lượng áo thun thì chưa biết sao, nhưng thấy bạn gái mình khen lắm."
80,Women's Shirt,92000,502,4.7,,,positive,,,,,,"cực kỳ hài lòng áo thun bên GOKING, vải mặc thoáng mát, kiểu như được thấm hút mồ hôi ấy, thích cực"
80,Women's Shirt,92000,502,4.7,,,positive,,,,,,"áo thun chất đẹp và dáng chuẩn. Màu đúng như trong hình. Tuyệt vời,."
80,Women's Shirt,92000,502,4.7,,,positive,,,,,,"chất liệu vải rất tốt , tuy mỏng nhưng rất bền , phù hợp với mọi người ở độ tuổi khác nhau ."
80,Women's Shirt,92000,502,4.7,,,positive,,,,,,Chất liệu mát mẻ dày dặn
80,Women's Shirt,92000,502,4.7,positive,,positive,,,,,positive,"Áo đẹp, chất đẹp, fom ôm nên chọn size lớn bình thường 1 size sẽ thoải mái hơn"
80,Women's Shirt,92000,502,4.7,,,,neutral,,,,,hàng OK
80,Women's Shirt,92000,502,4.7,,,,neutral,,,,,nnnn
80,Women's Shirt,92000,502,4.7,,,positive,,,,,,"Mỏng, nhẹ, mát. ?"
80,Women's Shirt,92000,502,4.7,,,,neutral,,,,,Tốt. Đúng như hình. Cảm ơn shop và Tiki.
80,Women's Shirt,92000,502,4.7,positive,,,,,,,,"hàng chất lượng, rất đẹp"
80,Women's Shirt,92000,502,4.7,,,,,,,,negative,"Size nho qua so voi binh thuong ,  nho shop doi lai size xxL gium . Lien he chi Thu -***.Xin cam on"
80,Women's Shirt,92000,502,4.7,,,positive,,,,,negative,"Chất liệu cotton mát, trắng tinh. Áo hơi dài so với mình."
80,Women's Shirt,92000,502,4.7,,,,,,,,negative,"Áo đúng size theo bảng hướng dẫn, tuy nhiên cổ hơi rộng"
80,Women's Shirt,92000,502,4.7,positive,,,,,,,,Sản phẩm đẹp và kích cở đúng với hướng dẫn. Bạn nào phần bụng to nên chọn tăng lên 1 size theo hướng dẫn.
80,Women's Shirt,92000,502,4.7,,,positive,,,,,,"Chất vải mát nên hơi mỏng, bình thường mặc size S nhưng vì muốn mặc rộng nên mua size M nhưng áo vẫn khá ôm"
80,Women's Shirt,92000,502,4.7,,,positive,,,,,,"Sản phẩm khá tốt, vải nhẹ, mềm"
80,Women's Shirt,92000,502,4.7,,,positive,,,,,,chat lieu ao tot.de phoi do .minh chon mau do do nhung khi giat bi ra mau chut nen chi cho 4 sao
80,Women's Shirt,92000,502,4.7,,,positive,,,,,negative,Vải đẹp phải đặt hơn 2 size nếu muốn mặc rộng
80,Women's Shirt,92000,502,4.7,positive,,,,,,,,"dáng áo đẹp, khá"
80,Women's Shirt,92000,502,4.7,,,positive,,,,,,"Sản phẩm phù hợp với giá tiền, chất vài mềm mịn.form mặc ôm"
80,Women's Shirt,92000,502,4.7,,,,neutral,,,,,"đã trả hàng, màu tối hơn trên hình, gần như màu đen"
80,Women's Shirt,92000,502,4.7,,,,,positive,,,,"sp tốt,  gói hàng ok"
80,Women's Shirt,92000,502,4.7,,,,neutral,,,,,Áo ra màu hơn hàng chợ ?
81,Women's Shirt,45000,66,4.7,,,,neutral,,,,,"tuyệt vời, hài lòng"
81,Women's Shirt,45000,66,4.7,,,,,,,,negative,"Kích thước sản phẩm có vẻ không chuẩn lắm, số đo sản phẩm là 38 nhưng thực tế mặc lên lại bị rộng 1 chút"
82,Women's Shirt,180000,76,4.8,positive,,,,,,,," Bạn nào muốn mua thì mua nhanh đi nhaaaaa!!!! Đẹp xĩu luôn, Áo ôm vừa người siêu tôn dáng giá thành lại rẻ nữa, bận rất thoải mái, vải mềm mại và mịn, áo đẹp ,nặng tay, vải mát lạnh ok lắm. phần thân... Xem thêm"
82,Women's Shirt,180000,76,4.8,positive,,positive,,,positive,,," Vải áo thun giãn, mặc dễ chịu, quần có thun thắt lưng nên vừa. chỉ không hiểu sao quần và áo không trùng màu và chất liệu. Chắc shop có lý do. Giá rẻ, chất lượng tốt, đường may chắc chắn, phù hợp cho... Xem thêm"
82,Women's Shirt,180000,76,4.8,positive,positive,,,,positive,,," Lần đầu tiên mua được chiếc áo dài rẻ và đẹp đến vậy luôn ạ ,vải đẹp hơn cả đi may, bạn nào đang phân vân thì nên mua đi nhaa, mình lấy hàng về thấy ưng ý quá trời,dịch nhưng vẫn giao hàng khá nhanh,... Xem thêm"
82,Women's Shirt,180000,76,4.8,positive,,,,,,,,"nhận được hàng mừng quá, áo vải đẹp mà vừa túi tiền"
82,Women's Shirt,180000,76,4.8,positive,,,,,,,,"Áo đẹp, size đa dạng. Tôi muốn mua thêm bộ size lớn hơn"
82,Women's Shirt,180000,76,4.8,positive,,,,,,,,"Hàng đẹp, có lót phần trên áo dài kín đáo, shop dễ thương vui vẻ đổi hàng khi mặc ko vừa"
82,Women's Shirt,180000,76,4.8,,,positive,,,,,,"Rất vừa ý,nhưng nếu có luôn cái quần thì tiện hơn vì khỏi đi mùa nơi khác,tôi cũng tính mua thêm cái áo dài như này nữa vì vải rất đẹp"
82,Women's Shirt,180000,76,4.8,positive,,,,,,,,"Hàng đẹp, ng bán hàng có tâm"
82,Women's Shirt,180000,76,4.8,positive,,,,,,,,Đẹp
82,Women's Shirt,180000,76,4.8,,positive,,,,positive,,,Giá rẻ so với chất lượng.giao hàng nhanh giống mô tả
82,Women's Shirt,180000,76,4.8,positive,,,,,,,,đẹp lắm luônnnnn :3
82,Women's Shirt,180000,76,4.8,positive,,,,,,,,hàng đẹp ưng ý lắm lun cho shop 5 sao
82,Women's Shirt,180000,76,4.8,,,,,,,,,Tuyệt vời
82,Women's Shirt,180000,76,4.8,,,,neutral,,,,,OK
82,Women's Shirt,180000,76,4.8,,,negative,,,,,, Shop nên chọn màu đồng nhất giữa áo và quần khi khách chọn mua nguyên bộ Còn nếu do chất liệu vải khác mà có màu áo và quần không đồng nhất thì cũng nên báo rõ khi quảng cáo để khách cân nhắc có chằp... Xem thêm
82,Women's Shirt,180000,76,4.8,,,positive,,,,,,San pham tot chat lieu đep fom chuan
83,Accessory,266000,64,4.5,,,positive,,,,,," Chất vải mát, hoạ tiết giống hình. Tuy nhiên vải hơi nhăn khi không treo lên. Góp ý shop nên để tên các mẫu sao cho khách dễ hiểu vì để BN1, BN2,v.v thì ko biết cái nào là cái nào. Nếu mua tiếp mình sẽ... Xem thêm"
83,Accessory,266000,64,4.5,positive,,,,,,,positive," Mặc đẹp và vừa lắm kể cả cho các chị em 75kg luôn. Chất liệu vải miễn chê, đáng đồng tiền. Sẽ ủng hộ shop lâu dài....chỉ mỗi tội shop để mã số để lựa kiểu thì hơi ""căng"" vì ko biết mã nào đi với kiểu... Xem thêm"
83,Accessory,266000,64,4.5,positive,,positive,,,,,,"Đẹp, chất liệu vải dễ chịu."
83,Accessory,266000,64,4.5,,,positive,,,,,negative,"Chất lanh lụa nhẹ mát, áo hơi rộng còn quần cạp hơi chật"
83,Accessory,266000,64,4.5,positive,,positive,,,,,,"vải đẹp, hoa văn màu sắc như hình, đường may ổn, kiểu dáng dễ mặc, đúng size."
83,Accessory,266000,64,4.5,positive,,,,,,,,"Đẹp nha mọi người, nên mua!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
83,Accessory,266000,64,4.5,,,,neutral,,,,,Ok nếu dùng mặc nhà
83,Accessory,266000,64,4.5,,negative,,,,,,,chat lieu dung gc. chi giao hang cham
83,Accessory,266000,64,4.5,,,positive,,,,,,"vải mặc thích, dáng đẹp."
83,Accessory,266000,64,4.5,,,positive,,,negative,,,giá hơi cao nhưng vải ok lắm ạ. chưa biet măc lâu giặt nó như nào chứ nhận về thấy mịn êm.
83,Accessory,266000,64,4.5,negative,,,,,,,,"Form rộng, giao ngẫu nhiên nên màu ko ưng ý"
83,Accessory,266000,64,4.5,,,,,,,,negative,Rộng quá. Đăng ký size xl mà mặc như cái thùng
83,Accessory,266000,64,4.5,,,,,,,,negative,"quần chật , áo thì rộng.Mình muốn đổi hàng ."
83,Accessory,266000,64,4.5,,,,,,,,negative,Size XL nhưng quá rộng so với bt nên mặc k vừa
83,Accessory,266000,64,4.5,,,,,,,,negative,Đồ quá rộng so với size đăng ký
83,Accessory,266000,64,4.5,,,,neutral,,,,,Khó chọn hoa văn như mong muốn.
83,Accessory,266000,64,4.5,,,,,,,,negative,không vừa...rộng thùng thình
84,Women's Shirt,99000,79,4.1,,,,neutral,,,,,hang kk ok nhanh gọn lẹ nói chung tốt
84,Women's Shirt,99000,79,4.1,,,,neutral,,,,,Tốt hơn mong đợi của mình
84,Women's Shirt,99000,79,4.1,positive,,,,,,,,Áo rất đẹp. Cảm ơn shop!
84,Women's Shirt,99000,79,4.1,,,,neutral,,,,,Mua màu xanh ngọc gửi màu tím nhạt.áo k dày dặn giống hàng quảng cáo. K bao giờ mua lại 😠
84,Women's Shirt,99000,79,4.1,,,,neutral,,,,,"Tiền nào của nấy, đừng mua hàng rẽ, mua về vứt thôi à."
84,Women's Shirt,99000,79,4.1,positive,,,,,,,,"Áo đẹp lắm nha, nhưng vải dễ bị sù lông với lại nón nhỏ quá😥"
84,Women's Shirt,99000,79,4.1,negative,,negative,,,,,,hàng ko đẹp chất lượng kém
84,Women's Shirt,99000,79,4.1,,,positive,,,,,,Vải dày phù hợp giá tiền
85,Women's Shirt,100000,158,4.5,,,positive,,,,,,"Chất liệu vải tốt, giống mẫu, khuyến cáo mn nên mua nhaa"
85,Women's Shirt,100000,158,4.5,positive,positive,,,,,,,"giao nhanh, áo đẹp như hình"
85,Women's Shirt,100000,158,4.5,,,positive,,,,,,Chất vải khá tốt không có lỗi gì hết
85,Women's Shirt,100000,158,4.5,,,positive,,,,,,Áo có chất lượng tốt và lên hình siêu cute
85,Women's Shirt,100000,158,4.5,,positive,,,,,,,"*** tốt, mẫu như hình, mặc ấm :3 nói chung là rất ok. giao hàng cũng nhanh, shiper dễ thương :v TUYỆT VỜI ❤️"
85,Women's Shirt,100000,158,4.5,positive,positive,,,,,,,"Đẹp lắm nhen, giao hàng cũng nhanh nữa"
85,Women's Shirt,100000,158,4.5,,,,neutral,,,,,tốt
85,Women's Shirt,100000,158,4.5,,positive,positive,,,,,,"Hàng ok, vải tốt, giao hàng nhanh, chúc shop bán đc nhiều hàng😘😘"
85,Women's Shirt,100000,158,4.5,positive,,,,,,,,"hàng khá là đẹp, mặc ấm, sau sẽ ủng hộ shop nhiều hơn"
85,Women's Shirt,100000,158,4.5,,negative,,,,,,,"sản phẩm tốt , nhưng bên vận chuyển giao hàng hơi lâu 🥺"
85,Women's Shirt,100000,158,4.5,positive,,,,,,,,sản phẩm đẹp
85,Women's Shirt,100000,158,4.5,,,positive,,,,,,"Chất áo đẹp, màu áo đậm hơn ảnh"
85,Women's Shirt,100000,158,4.5,positive,,,,,,,,Áo đẹp quá
85,Women's Shirt,100000,158,4.5,positive,,,,,,,,đẹp
85,Women's Shirt,100000,158,4.5,positive,,,,,,,,"Đẹp ,ấm"
85,Women's Shirt,100000,158,4.5,positive,,,,,,,,"Chất áo đẹp, màu đẹp"
85,Women's Shirt,100000,158,4.5,,,,neutral,,,,,sản phẩm tốt qué 👍
85,Women's Shirt,100000,158,4.5,positive,,,,,,,,"đẹp , ấm tht 😆"
85,Women's Shirt,100000,158,4.5,,,,neutral,,,,,mmmmkk
85,Women's Shirt,100000,158,4.5,positive,,,,,,,,Áo đẹp mặc rất dễ thương
85,Women's Shirt,100000,158,4.5,,,,neutral,,,,,cực kì hài lòng
85,Women's Shirt,100000,158,4.5,,,,neutral,,,,,hài lòng rất chi là hài lòng
85,Women's Shirt,100000,158,4.5,,positive,negative,,,,,,"Hàng giao nhanh hơn dự kiến, nhưng khi xem áo có vài chỗ bị dính màu..., vải bông bên trong hơi mỏng, nói chung cx dc"
85,Women's Shirt,100000,158,4.5,,,,neutral,,,,,"đặt 2 cái 190k, giờ về có 1 cái van 190k"
85,Women's Shirt,100000,158,4.5,,,,neutral,,,,,Mik thấy là bạn chụp đúng màu thì hơn nhé chứ mik tưởng màu trắng mà mik thích thì lại là màu kem
85,Women's Shirt,100000,158,4.5,negative,,negative,,,,,,"vải ngoài hơi thô , màu đậm hơn hình"
85,Women's Shirt,100000,158,4.5,,positive,positive,,,,,,Giao hàng nhanh . Chất lượng tốt . Cảm thấy rất hài lòng =)))))
85,Women's Shirt,100000,158,4.5,,,negative,,,,,,nhanh rách xài đc 2 ngày thì có dấu hiệu rách và nhanh xù bông
85,Women's Shirt,100000,158,4.5,,,,neutral,,,,,trắng kem. Nhìn chung là phù hợp với giá tiền😔
85,Women's Shirt,100000,158,4.5,negative,,,,,,,,áo in hình ko đc đẹp như hình nhưg mọi mặt thì ok
85,Women's Shirt,100000,158,4.5,,,,neutral,,,,,áo chất lượng có vẻ ổn ncl mặc thu se lạnh cũng đc
85,Women's Shirt,100000,158,4.5,,,positive,,,,,,Chất liệu vải dày.
85,Women's Shirt,100000,158,4.5,,,,,,,,negative,khá ưng nhưng hơi rộng với chiều dài ngắn
85,Women's Shirt,100000,158,4.5,,,negative,,,,,,chất liệu không mịn xù lônh
85,Women's Shirt,100000,158,4.5,,,negative,,,,,,chất áo ko đẹp thất vọng về áo quá
85,Women's Shirt,100000,158,4.5,,,,,,,,negative,Áo hơi ngắn
85,Women's Shirt,100000,158,4.5,positive,,,,,,,,áo đẹp
86,Women's Pants,25870,303,4.1,,,,,,,,positive,"mặc thoải mái, size vừa. thoáng khí, tiện lợi. đã đặt mua lần hai"
86,Women's Pants,25870,303,4.1,,,,neutral,,,,,tốt
86,Women's Pants,25870,303,4.1,,,,neutral,,,,,Ok
86,Women's Pants,25870,303,4.1,,,,neutral,,,,,Sp tôta
86,Women's Pants,25870,303,4.1,,,negative,,,,,,"Chất liệu ko mịn mát , sp ko OK . Vừa nhận xong hàng nhìn thấy thấy vọng , đem cho luôn cô giúp việc ."
86,Women's Pants,25870,303,4.1,,,,,,,,negative,"Thường, mặc ko thoải mái, dễ rách."
86,Women's Pants,25870,303,4.1,,,,,,negative,,,"Sản phẩm không tốt, giá cao"
86,Women's Pants,25870,303,4.1,,,,neutral,,,,,chưa dùng nên chưa biết
86,Women's Pants,25870,303,4.1,,,,neutral,,,,,bình thường.hàbg không tóit
87,Women's Pants,280000,9,5.0,,,,neutral,,,,,"Dạ giao thiếu quần short ạ, nhờ shop giao bổ sung ạ"
88,Women's Shirt,230000,317,4.8,positive,,,,,,positive,,"Rất ưng ý hài lòng vì đúng size. Không gọng nhưng đẹp, mặc rất êm. Nhân viên giao hàng nhiệt tình, thân thiện. Tôi sẽ tiếp tục ủng hộ shop 👍"
88,Women's Shirt,230000,317,4.8,positive,positive,positive,,,,,,"Áo đẹp, mặc mềm rất thoải mái, giao hàng nhanh!"
88,Women's Shirt,230000,317,4.8,positive,,,,,,,positive,"Áo đẹp, không gọng nên mặc thoải mái và đúng size. Màu giống như hình."
88,Women's Shirt,230000,317,4.8,positive,,,,,,,positive,"Mặc thoải mái, áo đẹp, sẽ ủng hộ thêm"
88,Women's Shirt,230000,317,4.8,,,,neutral,,,,,sp rất tốt
88,Women's Shirt,230000,317,4.8,positive,,,,,,,positive,"Áo đẹp, mặc thoải mái"
88,Women's Shirt,230000,317,4.8,,,,,,,,positive,"áo xịn sò, mặc vừa luôn. Đúng như hình và đúng như cầu của mình"
88,Women's Shirt,230000,317,4.8,,,,neutral,,,,,Chất lượng ok
88,Women's Shirt,230000,317,4.8,,,,neutral,,,,,tot
88,Women's Shirt,230000,317,4.8,positive,,,,,,,,Đẹp phù hợp
88,Women's Shirt,230000,317,4.8,,,,neutral,,,,,hàng chất lượng
88,Women's Shirt,230000,317,4.8,,,,neutral,,,,,ok
88,Women's Shirt,230000,317,4.8,,,positive,,,,,,chất vải tốt mềm
88,Women's Shirt,230000,317,4.8,,,,neutral,,,,,áo ok
88,Women's Shirt,230000,317,4.8,positive,,,,,,,,hàng đẹp
88,Women's Shirt,230000,317,4.8,,,,,,positive,,,giá tốt
88,Women's Shirt,230000,317,4.8,positive,,,,,,,,dep
88,Women's Shirt,230000,317,4.8,positive,,,,,,,negative,"Áo đẹp nhưng không vừa size ! 36B- mình muốn đổi size 36A duoc không shop? Nếu đổi được, cảm ơn rất nhiều!"
88,Women's Shirt,230000,317,4.8,,,,,,,,negative," Tuy k gọng nhưng cứ bị hằn vào kẹt ngực dưới rất khó chịu, ngực mình 83-84. Mặc cup b. Móc mới nhận hàng đã bị bung, mình chụp lại rồi quăng cái ảnh đâu mất, định mua k gọng cho thoải mái nhưng lại vừa... Xem thêm"
88,Women's Shirt,230000,317,4.8,,,,,,,negative,,"Kho hết hàng mà cửa hàng tự ý đổi màu không cần chờ khách hàng đồng ý hay không. Hàng đã ship đi, đổi trả phiền phức nên khách hàng buộc phải nhận. Chăm sóc khách hàng quá tệ."
